rental_id,duration,duration_ms,bike_id,bike_model,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name,end_station_logical_terminal,start_station_logical_terminal,end_station_priority_id
57985773,1560,1560000,11241,,2016-09-04 12:58:00.000000 UTC,,"Queen's Gate, Kensington Gardens",2016-09-04 12:32:00.000000 UTC,,"St. James's Square, St. James's",1231,1067,0
58057411,1560,1560000,1558,,2016-09-06 16:32:00.000000 UTC,,"Jubilee Gardens, South Bank",2016-09-06 16:06:00.000000 UTC,,"Buckingham Gate, Westminster",1111,200178,0
57962698,1560,1560000,3016,,2016-09-03 12:50:00.000000 UTC,,"Charlotte Street, Fitzrovia",2016-09-03 12:24:00.000000 UTC,,"Ashley Place, Victoria",2669,1122,0
57940264,1560,1560000,2971,,2016-09-02 17:24:00.000000 UTC,,"Cardinal Place, Victoria",2016-09-02 16:58:00.000000 UTC,,"Albert Gate, Hyde Park",968,1132,1
57866511,1560,1560000,13816,,2016-08-31 19:06:00.000000 UTC,,"Northumberland Avenue, Strand",2016-08-31 18:40:00.000000 UTC,,"Victoria Park Road, Hackney Central",1097,300011,0
57956291,1560,1560000,10619,,2016-09-03 09:51:00.000000 UTC,,"Porchester Place, Paddington",2016-09-03 09:25:00.000000 UTC,,"Doddington Grove, Kennington",3477,200084,0
58061581,1560,1560000,3618,,2016-09-06 17:56:00.000000 UTC,,"Silverthorne Road, Battersea",2016-09-06 17:30:00.000000 UTC,,"Southampton Place, Holborn",200179,1123,0
57884890,1560,1560000,7021,,2016-09-01 09:36:00.000000 UTC,,"Whitehall Place, Strand",2016-09-01 09:10:00.000000 UTC,,"St. Chad's Street, King's Cross",1151,1013,1
57992018,1560,1560000,7005,,2016-09-04 15:24:00.000000 UTC,,"Spindrift Avenue, Millwall",2016-09-04 14:58:00.000000 UTC,,"Mile End Stadium, Mile End",200018,300056,0
58067250,1560,1560000,3361,,2016-09-06 19:00:00.000000 UTC,,"Gloucester Road (North), Kensington",2016-09-06 18:34:00.000000 UTC,,"Hinde Street, Marylebone",3447,3476,0
58018160,1560,1560000,11041,,2016-09-05 14:39:00.000000 UTC,,"Godliman Street, St. Paul's",2016-09-05 14:13:00.000000 UTC,,"Berry Street, Clerkenwell",971,1159,1
57867521,1560,1560000,7366,,2016-08-31 19:21:00.000000 UTC,,"Waterloo Station 1, Waterloo",2016-08-31 18:55:00.000000 UTC,,"Baldwin Street, St. Luke's",2696,3500,1
57962130,1560,1560000,13411,,2016-09-03 12:39:00.000000 UTC,,"Hyde Park Corner, Hyde Park",2016-09-03 12:13:00.000000 UTC,,"Ilchester Gardens, Bayswater",1075,200086,1
57902460,1560,1560000,2177,,2016-09-01 18:04:00.000000 UTC,,"Whitehall Place, Strand",2016-09-01 17:38:00.000000 UTC,,"New Fetter Lane, Holborn",1151,200044,1
57953975,1560,1560000,12022,,2016-09-03 02:47:00.000000 UTC,,"Exhibition Road, Knightsbridge",2016-09-03 02:21:00.000000 UTC,,"West Cromwell Road, Earl's Court",22179,1001,1
58027659,1560,1560000,8650,,2016-09-05 18:34:00.000000 UTC,,"Belgrove Street , King's Cross",2016-09-05 18:08:00.000000 UTC,,"Rampayne Street, Pimlico",1011,1106,1
57912250,1560,1560000,1749,,2016-09-01 20:28:00.000000 UTC,,"Greycoat Street , Westminster",2016-09-01 20:02:00.000000 UTC,,"Bank of England Museum, Bank",10623,1201,0
57839109,1560,1560000,13174,,2016-08-31 08:30:00.000000 UTC,,"Lots Road, West Chelsea",2016-08-31 08:04:00.000000 UTC,,"Somerset House, Strand",300076,200068,0
58014636,1560,1560000,2060,,2016-09-05 11:37:00.000000 UTC,,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",2016-09-05 11:11:00.000000 UTC,,"Aquatic Centre, Queen Elizabeth Olympic Park",300029,300233,0
57848622,1560,1560000,8340,,2016-08-31 12:26:00.000000 UTC,,"Whitehall Place, Strand",2016-08-31 12:00:00.000000 UTC,,"Goldsmith's Row, Haggerston",1151,200159,1
57906579,1560,1560000,8700,,2016-09-01 18:49:00.000000 UTC,,"Haggerston Road, Haggerston",2016-09-01 18:23:00.000000 UTC,,"Cheshire Street, Bethnal Green",300081,200003,0
58051680,5400,5400000,5583,,2016-09-06 14:11:00.000000 UTC,,"Columbia Road, Shoreditch",2016-09-06 12:41:00.000000 UTC,,"Aquatic Centre, Queen Elizabeth Olympic Park",2701,300233,0
57954920,540,540000,8280,,2016-09-03 07:32:00.000000 UTC,,"Cardinal Place, Victoria",2016-09-03 07:23:00.000000 UTC,,"St. Martin's Street, West End",968,1158,1
58020693,540,540000,1635,,2016-09-05 16:09:00.000000 UTC,,"Finsbury Leisure Centre, St. Luke's",2016-09-05 16:00:00.000000 UTC,,"St. Bride Street, Holborn",1049,200094,0
57959089,540,540000,9823,,2016-09-03 11:08:00.000000 UTC,,"Aintree Street, Fulham",2016-09-03 10:59:00.000000 UTC,,"Sandilands Road, Walham Green",200098,300001,0
57870233,540,540000,10857,,2016-08-31 19:55:00.000000 UTC,,"Pitfield Street Central, Hoxton",2016-08-31 19:46:00.000000 UTC,,"Houndsditch, Aldgate",200248,200072,0
57977507,540,540000,4096,,2016-09-03 23:38:00.000000 UTC,,"Duke Street Hill, London Bridge",2016-09-03 23:29:00.000000 UTC,,"Tooley Street, Bermondsey",300083,1142,0
58049369,540,540000,7770,,2016-09-06 11:07:00.000000 UTC,,"Brushfield Street, Liverpool Street",2016-09-06 10:58:00.000000 UTC,,"Falkirk Street, Hoxton",1161,1047,1
57945804,540,540000,3847,,2016-09-02 18:36:00.000000 UTC,,"Battersea Church Road, Battersea",2016-09-02 18:27:00.000000 UTC,,"Dorothy Road, Clapham Junction",200201,200119,0
57885560,540,540000,12041,,2016-09-01 09:33:00.000000 UTC,,"Craven Street, Strand",2016-09-01 09:24:00.000000 UTC,,"Lambeth Road, Vauxhall",1160,1078,1
57923747,540,540000,3738,,2016-09-02 08:45:00.000000 UTC,,"Kennington Lane Rail Bridge, Vauxhall",2016-09-02 08:36:00.000000 UTC,,"Sancroft Street, Vauxhall",1190,3434,1
57871656,540,540000,6219,,2016-08-31 20:40:00.000000 UTC,,"Binfield Road, Stockwell",2016-08-31 20:31:00.000000 UTC,,"Queen's Circus, Battersea Park",300015,200190,0
57876521,540,540000,2359,,2016-09-01 07:02:00.000000 UTC,,"Twig Folly Bridge, Mile End",2016-09-01 06:53:00.000000 UTC,,"Bow Road Station, Bow",200167,200251,0
58022617,540,540000,1705,,2016-09-05 17:04:00.000000 UTC,,"Belgrove Street , King's Cross",2016-09-05 16:55:00.000000 UTC,,"Northington Street , Holborn",1011,3425,1
57843370,540,540000,5375,,2016-08-31 09:02:00.000000 UTC,,"Whitehall Place, Strand",2016-08-31 08:53:00.000000 UTC,,"Cardinal Place, Victoria",1151,968,1
58056328,540,540000,11341,,2016-09-06 15:41:00.000000 UTC,,"City Road, Angel",2016-09-06 15:32:00.000000 UTC,,"West Smithfield Rotunda, Farringdon",2690,1040,0
57883035,540,540000,4421,,2016-09-01 08:53:00.000000 UTC,,"Barbican Centre, Barbican",2016-09-01 08:44:00.000000 UTC,,"Chadwell Street, Angel",1191,3471,0
58063989,540,540000,7846,,2016-09-06 18:06:00.000000 UTC,,"Northumberland Avenue, Strand",2016-09-06 17:57:00.000000 UTC,,"Stonecutter Street, Holborn",1097,1061,0
57984037,540,540000,12398,,2016-09-04 11:54:00.000000 UTC,,"Lindfield Street, Poplar",2016-09-04 11:45:00.000000 UTC,,"Antill Road, Mile End",22178,200041,0
57892528,540,540000,3433,,2016-09-01 13:52:00.000000 UTC,,"Malet Street, Bloomsbury",2016-09-01 13:43:00.000000 UTC,,"Northington Street , Holborn",980,3425,1
57842526,540,540000,9474,,2016-08-31 08:52:00.000000 UTC,,"Cephas Street, Bethnal Green",2016-08-31 08:43:00.000000 UTC,,"Globe Town Market, Bethnal Green",200073,200247,0
57855644,540,540000,5935,,2016-08-31 16:05:00.000000 UTC,,"Binfield Road, Stockwell",2016-08-31 15:56:00.000000 UTC,,"Albert Square, Stockwell",300015,300209,0
57955201,540,540000,12318,,2016-09-03 08:12:00.000000 UTC,,"Royal London Hospital, Whitechapel",2016-09-03 08:03:00.000000 UTC,,"Falkirk Street, Hoxton",1077,1047,0
57836632,540,540000,11089,,2016-08-31 07:28:00.000000 UTC,,"Scala Street, Fitzrovia",2016-08-31 07:19:00.000000 UTC,,"Baker Street, Marylebone",970,1086,0
57882721,540,540000,9010,,2016-09-01 08:50:00.000000 UTC,,"East Road, Hoxton",2016-09-01 08:41:00.000000 UTC,,"Buxton Street 1, Shoreditch",1054,1223,0
58042230,540,540000,4845,,2016-09-06 08:25:00.000000 UTC,,"Ashley Place, Victoria",2016-09-06 08:16:00.000000 UTC,,"Vauxhall Cross, Vauxhall",1122,1000,0
57894651,540,540000,609,,2016-09-01 15:00:00.000000 UTC,,"Belgrove Street , King's Cross",2016-09-01 14:51:00.000000 UTC,,"Soho Square , Soho",1011,1052,1
57901708,540,540000,7242,,2016-09-01 17:39:00.000000 UTC,,"Waterloo Station 1, Waterloo",2016-09-01 17:30:00.000000 UTC,,"Newgate Street , St. Paul's",2696,1074,1
57907542,540,540000,9018,,2016-09-01 18:44:00.000000 UTC,,"Limerston Street, West Chelsea",2016-09-01 18:35:00.000000 UTC,,"Pont Street, Knightsbridge",200001,1114,0
57849823,540,540000,14334,,2016-08-31 12:51:00.000000 UTC,,"Beaumont Street, Marylebone",2016-08-31 12:42:00.000000 UTC,,"Warwick Avenue Station, Maida Vale",3482,1027,0
57853149,540,540000,3783,,2016-08-31 14:44:00.000000 UTC,,"Broadcasting House, Marylebone",2016-08-31 14:35:00.000000 UTC,,"St. James's Square, St. James's",3424,1067,0
57922651,540,540000,6578,,2016-09-02 08:32:00.000000 UTC,,"Gloucester Street, Pimlico",2016-09-02 08:23:00.000000 UTC,,"Phene Street, Chelsea",1103,200189,0
57853597,540,540000,11525,,2016-08-31 15:00:00.000000 UTC,,"Snow Hill, Farringdon",2016-08-31 14:51:00.000000 UTC,,"St. Mary Axe, Aldgate",2699,1184,0
57967801,540,540000,4631,,2016-09-03 14:29:00.000000 UTC,,"Pott Street, Bethnal Green",2016-09-03 14:20:00.000000 UTC,,"Aylward Street, Stepney",200156,300049,0
57972316,540,540000,11835,,2016-09-03 16:06:00.000000 UTC,,"Islington Green, Angel",2016-09-03 15:57:00.000000 UTC,,"West Smithfield Rotunda, Farringdon",300031,1040,0
57858363,540,540000,3237,,2016-08-31 17:11:00.000000 UTC,,"Belgrove Street , King's Cross",2016-08-31 17:02:00.000000 UTC,,"Tavistock Street, Covent Garden",1011,1207,1
57883119,540,540000,14055,,2016-09-01 08:54:00.000000 UTC,,"Sun Street, Liverpool Street",2016-09-01 08:45:00.000000 UTC,,"Pitfield Street Central, Hoxton",1084,200248,1
58028710,540,540000,11489,,2016-09-05 18:30:00.000000 UTC,,"Chelsea Green, Chelsea",2016-09-05 18:21:00.000000 UTC,,"Wellington Arch, Hyde Park",1179,1109,0
57858501,540,540000,5956,,2016-08-31 17:14:00.000000 UTC,,"Albert Gate, Hyde Park",2016-08-31 17:05:00.000000 UTC,,"Cadogan Gardens, Chelsea",1132,2695,1
57929777,540,540000,11142,,2016-09-02 11:39:00.000000 UTC,,"Wellington Street , Strand",2016-09-02 11:30:00.000000 UTC,,"Waterloo Station 1, Waterloo",1202,2696,0
57956647,540,540000,6334,,2016-09-03 09:48:00.000000 UTC,,"Phillimore Gardens, Kensington",2016-09-03 09:39:00.000000 UTC,,"Abbotsbury Road, Holland Park",1018,200111,0
57919830,540,540000,3473,,2016-09-02 07:45:00.000000 UTC,,"Jubilee Plaza, Canary Wharf",2016-09-02 07:36:00.000000 UTC,,"Jubilee Crescent, Cubitt Town",200163,200054,0
58066206,540,540000,7123,,2016-09-06 18:30:00.000000 UTC,,"Craven Street, Strand",2016-09-06 18:21:00.000000 UTC,,"Warren Street Station, Euston",1160,1090,1
57865357,540,540000,12037,,2016-08-31 18:35:00.000000 UTC,,"New Spring Gardens Walk, Vauxhall",2016-08-31 18:26:00.000000 UTC,,"Lambeth Palace Road, Waterloo",300224,300231,0
58026019,540,540000,86,,2016-09-05 17:55:00.000000 UTC,,"Vauxhall Cross, Vauxhall",2016-09-05 17:46:00.000000 UTC,,"Greycoat Street , Westminster",1000,10623,0
57959084,540,540000,12702,,2016-09-03 11:08:00.000000 UTC,,"Goldsmith's Row, Haggerston",2016-09-03 10:59:00.000000 UTC,,"Commercial Street, Shoreditch",200159,1083,0
57947729,540,540000,4192,,2016-09-02 19:19:00.000000 UTC,,"Brushfield Street, Liverpool Street",2016-09-02 19:10:00.000000 UTC,,"Holborn Circus, Holborn",1161,982,1
57975100,540,540000,11822,,2016-09-03 18:38:00.000000 UTC,,"Ansell House, Stepney",2016-09-03 18:29:00.000000 UTC,,"Braham Street, Aldgate",200148,1062,0
57873599,540,540000,5717,,2016-08-31 22:14:00.000000 UTC,,"Lancaster Drive, Blackwall",2016-08-31 22:05:00.000000 UTC,,"East India DLR, Blackwall",200143,200127,0
57841217,540,540000,7897,,2016-08-31 08:38:00.000000 UTC,,"Portland Place, Marylebone",2016-08-31 08:29:00.000000 UTC,,"Nutford Place, Marylebone",1164,1112,0
57877853,540,540000,521,,2016-09-01 07:42:00.000000 UTC,,"Queen Victoria Street, St. Paul's",2016-09-01 07:33:00.000000 UTC,,"Waterloo Station 3, Waterloo",1048,1072,0
57892047,540,540000,7221,,2016-09-01 13:36:00.000000 UTC,,"Tooley Street, Bermondsey",2016-09-01 13:27:00.000000 UTC,,"Southwark Station 2, Southwark",1142,22163,1
58012221,540,540000,13632,,2016-09-05 09:14:00.000000 UTC,,"Bury Place, Holborn",2016-09-05 09:05:00.000000 UTC,,"Concert Hall Approach 2, South Bank",200074,1212,0
57983116,540,540000,11691,,2016-09-04 11:25:00.000000 UTC,,"Gwendwr Road, West Kensington",2016-09-04 11:16:00.000000 UTC,,"Hammersmith Road, Hammersmith",300097,200142,0
57900389,540,540000,2199,,2016-09-01 17:19:00.000000 UTC,,"Clerkenwell Green, Clerkenwell",2016-09-01 17:10:00.000000 UTC,,"Malet Street, Bloomsbury",1053,980,0
58053595,540,540000,6372,,2016-09-06 14:02:00.000000 UTC,,"Queen Street 1, Bank",2016-09-06 13:53:00.000000 UTC,,"One Tower Bridge, Bermondsey",999,300249,1
57887005,540,540000,9601,,2016-09-01 10:21:00.000000 UTC,,"Philpot Street, Whitechapel",2016-09-01 10:12:00.000000 UTC,,"Flamborough Street, Limehouse",200033,200115,0
57883033,540,540000,5367,,2016-09-01 08:53:00.000000 UTC,,"Jubilee Plaza, Canary Wharf",2016-09-01 08:44:00.000000 UTC,,"Jubilee Crescent, Cubitt Town",200163,200054,0
57990141,540,540000,6644,,2016-09-04 14:24:00.000000 UTC,,"Finsbury Leisure Centre, St. Luke's",2016-09-04 14:15:00.000000 UTC,,"Brushfield Street, Liverpool Street",1049,1161,0
58061421,540,540000,8993,,2016-09-06 17:36:00.000000 UTC,,"Parsons Green Station, Parsons Green",2016-09-06 17:27:00.000000 UTC,,"Hortensia Road, West Brompton",300052,300091,0
57883571,540,540000,9096,,2016-09-01 09:00:00.000000 UTC,,"Sloane Avenue, Knightsbridge",2016-09-01 08:51:00.000000 UTC,,"Palace Gate, Kensington Gardens",3461,1110,0
58028141,540,540000,11018,,2016-09-05 18:22:00.000000 UTC,,"Exhibition Road Museums, South Kensington",2016-09-05 18:13:00.000000 UTC,,"Imperial College, Knightsbridge",22158,1220,0
57888226,540,540000,14037,,2016-09-01 11:19:00.000000 UTC,,"Nesham Street, Wapping",2016-09-01 11:10:00.000000 UTC,,"Bell Lane, Liverpool Street",1031,200036,0
57913271,540,540000,13494,,2016-09-01 20:43:00.000000 UTC,,"Notting Hill Gate Station, Notting Hill",2016-09-01 20:34:00.000000 UTC,,"Old Brompton Road, South Kensington",1182,3479,1
57919628,540,540000,3244,,2016-09-02 07:40:00.000000 UTC,,"Cheapside, Bank",2016-09-02 07:31:00.000000 UTC,,"Webber Street , Southwark",22180,3448,1
57853187,540,540000,3298,,2016-08-31 14:46:00.000000 UTC,,"Hermitage Court, Wapping",2016-08-31 14:37:00.000000 UTC,,"Watney Market, Stepney",200021,200162,0
58005973,540,540000,2882,,2016-09-04 22:21:00.000000 UTC,,"Cheshire Street, Bethnal Green",2016-09-04 22:12:00.000000 UTC,,"St. Katharine's Way, Tower",200003,200049,0
57931990,540,540000,230,,2016-09-02 13:02:00.000000 UTC,,"Clapham Road, Lingham Street, Stockwell",2016-09-02 12:53:00.000000 UTC,,"Clapham Road, Lingham Street, Stockwell",300245,300245,0
57938313,540,540000,7317,,2016-09-02 16:22:00.000000 UTC,,"Crosswall, Tower",2016-09-02 16:13:00.000000 UTC,,"Park Street, Bankside",991,1024,1
57901660,540,540000,6044,,2016-09-01 17:38:00.000000 UTC,,"Finsbury Square , Moorgate",2016-09-01 17:29:00.000000 UTC,,"Holborn Circus, Holborn",1056,982,0
58066300,540,540000,1843,,2016-09-06 18:31:00.000000 UTC,,"New North Road 1, Hoxton",2016-09-06 18:22:00.000000 UTC,,"Moorfields, Moorgate",1128,1092,0
57889500,540,540000,4810,,2016-09-01 12:15:00.000000 UTC,,"Twig Folly Bridge, Mile End",2016-09-01 12:06:00.000000 UTC,,"Cadogan Close, Victoria Park",200167,200112,0
57908023,540,540000,11708,,2016-09-01 18:50:00.000000 UTC,,"Black Lion Gate, Kensington Gardens",2016-09-01 18:41:00.000000 UTC,,"Whiteley's, Bayswater",1157,1150,1
58021234,540,540000,13513,,2016-09-05 16:26:00.000000 UTC,,"Ilchester Gardens, Bayswater",2016-09-05 16:17:00.000000 UTC,,"St. Mark's Road, North Kensington",200086,300034,0
57874987,540,540000,6312,,2016-09-01 00:15:00.000000 UTC,,"Fournier Street, Whitechapel",2016-09-01 00:06:00.000000 UTC,,"One Tower Bridge, Bermondsey",200157,300249,0
57866911,540,540000,7005,,2016-08-31 18:55:00.000000 UTC,,"Waterloo Road, South Bank",2016-08-31 18:46:00.000000 UTC,,"St. Bride Street, Holborn",1176,200094,0
58011636,540,540000,14255,,2016-09-05 09:00:00.000000 UTC,,"Serpentine Car Park, Hyde Park",2016-09-05 08:51:00.000000 UTC,,"Shouldham Street, Marylebone",1217,2693,1
57846365,540,540000,318,,2016-08-31 10:21:00.000000 UTC,,"Wormwood Street, Liverpool Street",2016-08-31 10:12:00.000000 UTC,,"Christian Street, Whitechapel",2587,22177,1
57923615,540,540000,8618,,2016-09-02 08:44:00.000000 UTC,,"Sun Street, Liverpool Street",2016-09-02 08:35:00.000000 UTC,,"Pitfield Street Central, Hoxton",1084,200248,1
57878587,540,540000,11422,,2016-09-01 07:56:00.000000 UTC,,"South Audley Street, Mayfair",2016-09-01 07:47:00.000000 UTC,,"New Cavendish Street, Marylebone",3493,200005,0
58059690,540,540000,12843,,2016-09-06 17:11:00.000000 UTC,,"Waterloo Station 1, Waterloo",2016-09-06 17:02:00.000000 UTC,,"Queen Street 2, Bank",2696,200128,1
57971038,540,540000,1414,,2016-09-03 15:40:00.000000 UTC,,"Gunmakers Lane, Old Ford",2016-09-03 15:31:00.000000 UTC,,"York Hall, Bethnal Green",200014,200042,0
58039514,540,540000,2646,,2016-09-06 07:47:00.000000 UTC,,"Goswell Road (City Uni), Finsbury",2016-09-06 07:38:00.000000 UTC,,"Moorfields, Moorgate",1222,1092,0
58057124,540,540000,13829,,2016-09-06 16:07:00.000000 UTC,,"Sloane Avenue, Knightsbridge",2016-09-06 15:58:00.000000 UTC,,"South Parade, Chelsea",3461,22182,0
57920567,540,540000,1627,,2016-09-02 08:00:00.000000 UTC,,"Drury Lane, Covent Garden",2016-09-02 07:51:00.000000 UTC,,"Stamford Street, South Bank",1007,962,1
58016882,540,540000,7302,,2016-09-05 13:26:00.000000 UTC,,"Sopwith Way, Battersea Park",2016-09-05 13:17:00.000000 UTC,,"Guildhouse Street, Victoria",300248,3478,0
57948460,540,540000,10512,,2016-09-02 19:40:00.000000 UTC,,"Moor Street, Soho",2016-09-02 19:31:00.000000 UTC,,"Wellington Street , Strand",3504,1202,1
57910873,540,540000,11316,,2016-09-01 19:37:00.000000 UTC,,"Pott Street, Bethnal Green",2016-09-01 19:28:00.000000 UTC,,"Ford Road, Old Ford",200156,200027,0
57918668,540,540000,8591,,2016-09-02 07:08:00.000000 UTC,,"Finsbury Leisure Centre, St. Luke's",2016-09-02 06:59:00.000000 UTC,,"Northdown Street, King's Cross",1049,200058,0
57980609,540,540000,11962,,2016-09-04 09:39:00.000000 UTC,,"Victoria Park Road, Hackney Central",2016-09-04 09:30:00.000000 UTC,,"Cleveland Way, Stepney",300011,200250,0
57921983,540,540000,12813,,2016-09-02 08:23:00.000000 UTC,,"Christopher Street, Liverpool Street",2016-09-02 08:14:00.000000 UTC,,"Snow Hill, Farringdon",1012,2699,0
58012075,540,540000,10951,,2016-09-05 09:10:00.000000 UTC,,"Hatton Garden, Holborn",2016-09-05 09:01:00.000000 UTC,,"Southwark Station 2, Southwark",985,22163,0
57928041,540,540000,11052,,2016-09-02 10:18:00.000000 UTC,,"Braham Street, Aldgate",2016-09-02 10:09:00.000000 UTC,,"Tanner Street, Bermondsey",1062,994,0
58031721,540,540000,5440,,2016-09-05 19:24:00.000000 UTC,,"William IV Street, Strand",2016-09-05 19:15:00.000000 UTC,,"Warren Street Station, Euston",1028,1090,1
57958867,7200,7200000,11040,,2016-09-03 12:53:00.000000 UTC,,"Black Lion Gate, Kensington Gardens",2016-09-03 10:53:00.000000 UTC,,"Albert Gate, Hyde Park",1157,1132,1
58049432,2340,2340000,556,,2016-09-06 11:41:00.000000 UTC,,"Belgrove Street , King's Cross",2016-09-06 11:02:00.000000 UTC,,"Rodney Street, Angel",1011,1014,1
58030088,2340,2340000,12557,,2016-09-05 19:22:00.000000 UTC,,"Mexfield Road, East Putney",2016-09-05 18:43:00.000000 UTC,,"Hyde Park Corner, Hyde Park",200063,1075,0
57873037,2340,2340000,10968,,2016-08-31 22:12:00.000000 UTC,,"Craven Street, Strand",2016-08-31 21:33:00.000000 UTC,,"Gloucester Terrace, Bayswater",1160,1173,1
57987892,2340,2340000,8897,,2016-09-04 14:02:00.000000 UTC,,"Turquoise Island, Notting Hill",2016-09-04 13:23:00.000000 UTC,,"Grove End Road, St. John's Wood",2682,1130,0
57914816,2340,2340000,4632,,2016-09-01 22:18:00.000000 UTC,,"Lightermans Road, Millwall",2016-09-01 21:39:00.000000 UTC,,"Southwark Street, Bankside",200004,300238,0
57994069,2340,2340000,5077,,2016-09-04 16:25:00.000000 UTC,,"Abyssinia Close, Clapham Junction",2016-09-04 15:46:00.000000 UTC,,"Geraldine Street, Elephant & Castle",300099,3498,0
57964848,2340,2340000,5456,,2016-09-03 13:50:00.000000 UTC,,"Leman Street, Aldgate",2016-09-03 13:11:00.000000 UTC,,"Leman Street, Aldgate",1102,1102,1
57909854,1320,1320000,2040,,2016-09-01 19:32:00.000000 UTC,,"Granby Street, Shoreditch",2016-09-01 19:10:00.000000 UTC,,"Bayley Street , Bloomsbury",22174,1006,0
57895665,1320,1320000,6945,,2016-09-01 15:46:00.000000 UTC,,"Ethelburga Estate, Battersea Park",2016-09-01 15:24:00.000000 UTC,,"Edgware Road Station, Marylebone",300005,1058,0
57940351,1320,1320000,13295,,2016-09-02 17:22:00.000000 UTC,,"Hyde Park Corner, Hyde Park",2016-09-02 17:00:00.000000 UTC,,"Warwick Avenue Station, Maida Vale",1075,1027,1
57860849,1320,1320000,1525,,2016-08-31 17:58:00.000000 UTC,,"Everington Street, Fulham",2016-08-31 17:36:00.000000 UTC,,"Eaton Square, Belgravia",300028,1069,0
57854922,1320,1320000,12265,,2016-08-31 15:57:00.000000 UTC,,"Westfield Southern Terrace ,Shepherd's Bush",2016-08-31 15:35:00.000000 UTC,,"Holy Trinity Brompton, Knightsbridge",200061,1002,0
58067430,1320,1320000,10624,,2016-09-06 18:58:00.000000 UTC,,"Hop Exchange, The Borough",2016-09-06 18:36:00.000000 UTC,,"Cloudesley Road, Angel",960,2586,1
